programmeCode,studyYear,academicYear,course,courseType
10063,1.0,2011-2012,1479,compulsory-elective
10063,1.0,2011-2012,1401,compulsory-elective
10063,1.0,2011-2012,1090,compulsory-elective
10063,1.0,2011-2012,1974,elective
10063,1.0,2011-2012,1902,elective
10063,1.0,2011-2012,1885,elective
10063,1.0,2011-2012,1776,elective
10063,1.0,2011-2012,1775,elective
10063,1.0,2011-2012,1701,elective
10063,1.0,2011-2012,1643,elective
10063,1.0,2011-2012,1631,elective
10063,1.0,2011-2012,1493,elective
10063,1.0,2011-2012,1382,elective
10063,1.0,2011-2012,1283,elective
10063,1.0,2011-2012,1215,elective
10063,1.0,2011-2012,1199,elective
10063,1.0,2011-2012,1068,elective
10063,1.0,2011-2012,1058,elective
10063,1.0,2012-2013,1801,compulsory
10063,1.0,2012-2013,1383,compulsory
10063,1.0,2012-2013,1827,compulsory-elective
10063,1.0,2012-2013,1787,compulsory-elective
10063,1.0,2012-2013,1742,compulsory-elective
10063,1.0,2012-2013,1102,compulsory-elective
10063,1.0,2012-2013,1923,elective
10063,1.0,2012-2013,1888,elective
10063,1.0,2012-2013,1784,elective
10063,1.0,2012-2013,1739,elective
10063,1.0,2012-2013,1685,elective
10063,1.0,2012-2013,1584,elective
10063,1.0,2012-2013,1573,elective
10063,1.0,2012-2013,1559,elective
10063,1.0,2012-2013,1414,elective
10063,1.0,2012-2013,1360,elective
10063,1.0,2012-2013,1175,elective
10063,1.0,2012-2013,1088,elective
10063,1.0,2012-2013,1060,elective
10063,1.0,2013-2014,1816,compulsory
10063,1.0,2013-2014,1303,compulsory
10063,1.0,2013-2014,1359,compulsory
10063,1.0,2013-2014,1360,compulsory
10063,1.0,2013-2014,1969,elective
10063,1.0,2013-2014,1955,elective
10063,1.0,2013-2014,1877,elective
10063,1.0,2013-2014,1786,elective
10063,1.0,2013-2014,1689,elective
10063,1.0,2013-2014,1621,elective
10063,1.0,2013-2014,1595,elective
10063,1.0,2013-2014,1386,elective
10063,1.0,2013-2014,1376,elective
10063,1.0,2013-2014,1249,elective
10063,1.0,2014-2015,1628,compulsory
10063,1.0,2014-2015,1053,compulsory
10063,1.0,2014-2015,1995,compulsory-elective
10063,1.0,2014-2015,1933,compulsory-elective
10063,1.0,2014-2015,1604,compulsory-elective
10063,1.0,2014-2015,1935,elective
10063,1.0,2014-2015,1916,elective
10063,1.0,2014-2015,1723,elective
10063,1.0,2014-2015,1669,elective
10063,1.0,2014-2015,1637,elective
10063,1.0,2014-2015,1542,elective
10063,1.0,2014-2015,1518,elective
10063,1.0,2014-2015,1486,elective
10063,1.0,2014-2015,1474,elective
10063,1.0,2014-2015,1453,elective
10063,1.0,2014-2015,1271,elective
10063,1.0,2014-2015,1159,elective
10063,1.0,2015-2016,1237,compulsory
10063,1.0,2015-2016,1077,compulsory
10063,1.0,2015-2016,1355,compulsory
10063,1.0,2015-2016,1142,compulsory
10063,1.0,2015-2016,1868,elective
10063,1.0,2015-2016,1841,elective
10063,1.0,2015-2016,1702,elective
10063,1.0,2015-2016,1681,elective
10063,1.0,2015-2016,1621,elective
10063,1.0,2015-2016,1529,elective
10063,1.0,2015-2016,1462,elective
10063,1.0,2015-2016,1318,elective
10063,1.0,2015-2016,1255,elective
10063,1.0,2015-2016,1206,elective
10063,1.0,2015-2016,1195,elective
10063,1.0,2015-2016,1155,elective
10063,1.0,2016-2017,1152,compulsory
10063,1.0,2016-2017,1902,compulsory-elective
10063,1.0,2016-2017,1857,compulsory-elective
10063,1.0,2016-2017,1788,compulsory-elective
10063,1.0,2016-2017,1250,compulsory-elective
10063,1.0,2016-2017,1892,elective
10063,1.0,2016-2017,1891,elective
10063,1.0,2016-2017,1772,elective
10063,1.0,2016-2017,1710,elective
10063,1.0,2016-2017,1677,elective
10063,1.0,2016-2017,1534,elective
10063,1.0,2016-2017,1512,elective
10063,1.0,2016-2017,1434,elective
10063,1.0,2016-2017,1422,elective
10063,1.0,2016-2017,1374,elective
10063,1.0,2016-2017,1352,elective
10063,1.0,2016-2017,1257,elective
10063,1.0,2016-2017,1218,elective
10063,1.0,2016-2017,1158,elective
10063,1.0,2016-2017,1072,elective
10063,1.0,2016-2017,1039,elective
10063,1.0,2017-2018,1322,compulsory
10063,1.0,2017-2018,1931,compulsory-elective
10063,1.0,2017-2018,1661,compulsory-elective
10063,1.0,2017-2018,1627,compulsory-elective
10063,1.0,2017-2018,1018,compulsory-elective
10063,1.0,2017-2018,1948,elective
10063,1.0,2017-2018,1898,elective
10063,1.0,2017-2018,1759,elective
10063,1.0,2017-2018,1675,elective
10063,1.0,2017-2018,1673,elective
10063,1.0,2017-2018,1581,elective
10063,1.0,2017-2018,1580,elective
10063,1.0,2017-2018,1576,elective
10063,1.0,2017-2018,1512,elective
10063,1.0,2017-2018,1281,elective
10063,1.0,2017-2018,1030,elective
10063,1.0,2017-2018,1017,elective
10063,1.0,2018-2019,1827,compulsory
10063,1.0,2018-2019,1306,compulsory
10063,1.0,2018-2019,1529,compulsory-elective
10063,1.0,2018-2019,1331,compulsory-elective
10063,1.0,2018-2019,1326,compulsory-elective
10063,1.0,2018-2019,1096,compulsory-elective
10063,1.0,2018-2019,1952,elective
10063,1.0,2018-2019,1944,elective
10063,1.0,2018-2019,1932,elective
10063,1.0,2018-2019,1788,elective
10063,1.0,2018-2019,1728,elective
10063,1.0,2018-2019,1654,elective
10063,1.0,2018-2019,1530,elective
10063,1.0,2018-2019,1114,elective
10063,1.0,2019-2020,1999,compulsory
10063,1.0,2019-2020,1908,compulsory
10063,1.0,2019-2020,1876,compulsory-elective
10063,1.0,2019-2020,1799,compulsory-elective
10063,1.0,2019-2020,1487,compulsory-elective
10063,1.0,2019-2020,1436,compulsory-elective
10063,1.0,2019-2020,1148,compulsory-elective
10063,1.0,2019-2020,1988,elective
10063,1.0,2019-2020,1861,elective
10063,1.0,2019-2020,1857,elective
10063,1.0,2019-2020,1785,elective
10063,1.0,2019-2020,1764,elective
10063,1.0,2019-2020,1675,elective
10063,1.0,2019-2020,1588,elective
10063,1.0,2019-2020,1203,elective
10063,1.0,2019-2020,1083,elective
10063,1.0,2019-2020,1049,elective
10063,1.0,2020-2021,1961,compulsory
10063,1.0,2020-2021,1796,compulsory-elective
10063,1.0,2020-2021,1343,compulsory-elective
10063,1.0,2020-2021,1285,compulsory-elective
10063,1.0,2020-2021,1043,compulsory-elective
10063,1.0,2020-2021,1966,elective
10063,1.0,2020-2021,1946,elective
10063,1.0,2020-2021,1866,elective
10063,1.0,2020-2021,1811,elective
10063,1.0,2020-2021,1786,elective
10063,1.0,2020-2021,1587,elective
10063,1.0,2020-2021,1517,elective
10063,1.0,2020-2021,1481,elective
10063,1.0,2020-2021,1473,elective
10063,1.0,2020-2021,1385,elective
10063,1.0,2020-2021,1363,elective
10063,1.0,2020-2021,1336,elective
10063,1.0,2020-2021,1273,elective
10063,1.0,2020-2021,1153,elective
10063,1.0,2020-2021,1140,elective
10063,1.0,2020-2021,1022,elective
10063,1.0,2021-2022,1468,compulsory
10063,1.0,2021-2022,1885,compulsory-elective
10063,1.0,2021-2022,1866,compulsory-elective
10063,1.0,2021-2022,1601,compulsory-elective
10063,1.0,2021-2022,1274,compulsory-elective
10063,1.0,2021-2022,1803,elective
10063,1.0,2021-2022,1626,elective
10063,1.0,2021-2022,1621,elective
10063,1.0,2021-2022,1342,elective
10063,1.0,2021-2022,1310,elective
10063,1.0,2021-2022,1237,elective
10063,1.0,2021-2022,1223,elective
10063,1.0,2021-2022,1208,elective
10063,1.0,2021-2022,1193,elective
10063,1.0,2021-2022,1113,elective
10063,1.0,2022-2023,1948,compulsory
10063,1.0,2022-2023,1730,compulsory-elective
10063,1.0,2022-2023,1286,compulsory-elective
10063,1.0,2022-2023,1249,compulsory-elective
10063,1.0,2022-2023,1984,elective
10063,1.0,2022-2023,1982,elective
10063,1.0,2022-2023,1981,elective
10063,1.0,2022-2023,1933,elective
10063,1.0,2022-2023,1820,elective
10063,1.0,2022-2023,1821,elective
10063,1.0,2022-2023,1709,elective
10063,1.0,2022-2023,1662,elective
10063,1.0,2022-2023,1649,elective
10063,1.0,2022-2023,1516,elective
10063,1.0,2022-2023,1437,elective
10063,1.0,2022-2023,1373,elective
10063,1.0,2022-2023,1321,elective
10063,1.0,2022-2023,1139,elective
10063,1.0,2022-2023,1111,elective
10063,1.0,2023-2024,1172,compulsory
10063,1.0,2023-2024,1167,compulsory
10063,1.0,2023-2024,1577,compulsory-elective
10063,1.0,2023-2024,1575,compulsory-elective
10063,1.0,2023-2024,1498,compulsory-elective
10063,1.0,2023-2024,1458,compulsory-elective
10063,1.0,2023-2024,1449,compulsory-elective
10063,1.0,2023-2024,1779,elective
10063,1.0,2023-2024,1561,elective
10063,1.0,2023-2024,1547,elective
10063,1.0,2023-2024,1499,elective
10063,1.0,2023-2024,1341,elective
10063,1.0,2023-2024,1200,elective
10063,1.0,2023-2024,1181,elective
10063,1.0,2023-2024,1160,elective
10063,1.0,2024-2025,1111,compulsory
10063,1.0,2024-2025,1484,compulsory-elective
10063,1.0,2024-2025,1081,compulsory-elective
10063,1.0,2024-2025,1079,compulsory-elective
10063,1.0,2024-2025,1993,elective
10063,1.0,2024-2025,1861,elective
10063,1.0,2024-2025,1822,elective
10063,1.0,2024-2025,1598,elective
10063,1.0,2024-2025,1587,elective
10063,1.0,2024-2025,1211,elective
10063,1.0,2024-2025,1177,elective
10063,1.0,2024-2025,1154,elective
10063,1.0,2024-2025,1010,elective
10063,1.0,2025-2026,1102,compulsory
10063,1.0,2025-2026,1661,compulsory-elective
10063,1.0,2025-2026,1081,compulsory-elective
10063,1.0,2025-2026,1916,elective
10063,1.0,2025-2026,1818,elective
10063,1.0,2025-2026,1815,elective
10063,1.0,2025-2026,1578,elective
10063,1.0,2025-2026,1546,elective
10063,1.0,2025-2026,1484,elective
10063,1.0,2025-2026,1482,elective
10063,1.0,2025-2026,1231,elective
10063,1.0,2025-2026,1216,elective
10063,1.0,2025-2026,1186,elective
10063,1.0,2025-2026,1142,elective
10063,1.0,2025-2026,1063,elective
10063,1.0,2025-2026,1038,elective
10063,1.0,2026-2027,1183,compulsory
10063,1.0,2026-2027,1624,compulsory-elective
10063,1.0,2026-2027,1491,compulsory-elective
10063,1.0,2026-2027,1430,compulsory-elective
10063,1.0,2026-2027,1257,compulsory-elective
10063,1.0,2026-2027,1936,elective
10063,1.0,2026-2027,1866,elective
10063,1.0,2026-2027,1840,elective
10063,1.0,2026-2027,1785,elective
10063,1.0,2026-2027,1731,elective
10063,1.0,2026-2027,1720,elective
10063,1.0,2026-2027,1718,elective
10063,1.0,2026-2027,1503,elective
10063,1.0,2026-2027,1495,elective
10063,1.0,2026-2027,1488,elective
10063,1.0,2026-2027,1241,elective
10063,1.0,2026-2027,1110,elective
10063,1.0,2026-2027,1036,elective
10063,1.0,2026-2027,1035,elective
10063,2.0,2010-2011,1518,compulsory
10063,2.0,2010-2011,1775,compulsory-elective
10063,2.0,2010-2011,1681,compulsory-elective
10063,2.0,2010-2011,1526,compulsory-elective
10063,2.0,2010-2011,1298,compulsory-elective
10063,2.0,2010-2011,1843,elective
10063,2.0,2010-2011,1810,elective
10063,2.0,2010-2011,1703,elective
10063,2.0,2010-2011,1652,elective
10063,2.0,2010-2011,1515,elective
10063,2.0,2010-2011,1406,elective
10063,2.0,2010-2011,1327,elective
10063,2.0,2010-2011,1241,elective
10063,2.0,2010-2011,1229,elective
10063,2.0,2010-2011,1224,elective
10063,2.0,2010-2011,1175,elective
10063,2.0,2010-2011,1162,elective
10063,2.0,2010-2011,1154,elective
10063,2.0,2010-2011,1128,elective
10063,2.0,2010-2011,1115,elective
10063,2.0,2010-2011,1018,elective
10063,2.0,2011-2012,1095,compulsory
10063,2.0,2011-2012,1778,compulsory-elective
10063,2.0,2011-2012,1565,compulsory-elective
10063,2.0,2011-2012,1335,compulsory-elective
10063,2.0,2011-2012,1983,elective
10063,2.0,2011-2012,1926,elective
10063,2.0,2011-2012,1897,elective
10063,2.0,2011-2012,1858,elective
10063,2.0,2011-2012,1825,elective
10063,2.0,2011-2012,1791,elective
10063,2.0,2011-2012,1643,elective
10063,2.0,2011-2012,1578,elective
10063,2.0,2011-2012,1547,elective
10063,2.0,2011-2012,1536,elective
10063,2.0,2011-2012,1359,elective
10063,2.0,2011-2012,1312,elective
10063,2.0,2011-2012,1221,elective
10063,2.0,2011-2012,1192,elective
10063,2.0,2011-2012,1047,elective
10063,2.0,2012-2013,1340,compulsory
10063,2.0,2012-2013,1977,compulsory-elective
10063,2.0,2012-2013,1089,compulsory-elective
10063,2.0,2012-2013,1953,elective
10063,2.0,2012-2013,1909,elective
10063,2.0,2012-2013,1795,elective
10063,2.0,2012-2013,1703,elective
10063,2.0,2012-2013,1557,elective
10063,2.0,2012-2013,1481,elective
10063,2.0,2012-2013,1425,elective
10063,2.0,2012-2013,1359,elective
10063,2.0,2012-2013,1240,elective
10063,2.0,2012-2013,1153,elective
10063,2.0,2012-2013,1135,elective
10063,2.0,2013-2014,1718,compulsory
10063,2.0,2013-2014,1301,compulsory
10063,2.0,2013-2014,1944,compulsory-elective
10063,2.0,2013-2014,1900,compulsory-elective
10063,2.0,2013-2014,1857,compulsory-elective
10063,2.0,2013-2014,1534,compulsory-elective
10063,2.0,2013-2014,1096,compulsory-elective
10063,2.0,2013-2014,1029,compulsory-elective
10063,2.0,2013-2014,1931,elective
10063,2.0,2013-2014,1889,elective
10063,2.0,2013-2014,1841,elective
10063,2.0,2013-2014,1786,elective
10063,2.0,2013-2014,1734,elective
10063,2.0,2013-2014,1684,elective
10063,2.0,2013-2014,1522,elective
10063,2.0,2013-2014,1098,elective
10063,2.0,2013-2014,1050,elective
10063,2.0,2014-2015,1633,compulsory
10063,2.0,2014-2015,1623,compulsory-elective
10063,2.0,2014-2015,1523,compulsory-elective
10063,2.0,2014-2015,1493,compulsory-elective
10063,2.0,2014-2015,1433,compulsory-elective
10063,2.0,2014-2015,1244,compulsory-elective
10063,2.0,2014-2015,1208,compulsory-elective
10063,2.0,2014-2015,1932,elective
10063,2.0,2014-2015,1900,elective
10063,2.0,2014-2015,1863,elective
10063,2.0,2014-2015,1833,elective
10063,2.0,2014-2015,1832,elective
10063,2.0,2014-2015,1828,elective
10063,2.0,2014-2015,1771,elective
10063,2.0,2014-2015,1753,elective
10063,2.0,2014-2015,1750,elective
10063,2.0,2014-2015,1621,elective
10063,2.0,2014-2015,1572,elective
10063,2.0,2014-2015,1429,elective
10063,2.0,2014-2015,1357,elective
10063,2.0,2014-2015,1264,elective
10063,2.0,2014-2015,1146,elective
10063,2.0,2015-2016,1774,compulsory
10063,2.0,2015-2016,1503,compulsory
10063,2.0,2015-2016,1465,compulsory
10063,2.0,2015-2016,1365,compulsory
10063,2.0,2015-2016,1655,elective
10063,2.0,2015-2016,1568,elective
10063,2.0,2015-2016,1463,elective
10063,2.0,2015-2016,1443,elective
10063,2.0,2015-2016,1366,elective
10063,2.0,2015-2016,1338,elective
10063,2.0,2015-2016,1249,elective
10063,2.0,2015-2016,1247,elective
10063,2.0,2015-2016,1187,elective
10063,2.0,2015-2016,1171,elective
10063,2.0,2015-2016,1080,elective
10063,2.0,2015-2016,1071,elective
10063,2.0,2016-2017,1787,compulsory
10063,2.0,2016-2017,1962,compulsory-elective
10063,2.0,2016-2017,1949,compulsory-elective
10063,2.0,2016-2017,1261,compulsory-elective
10063,2.0,2016-2017,1217,compulsory-elective
10063,2.0,2016-2017,1203,compulsory-elective
10063,2.0,2016-2017,1086,compulsory-elective
10063,2.0,2016-2017,1933,elective
10063,2.0,2016-2017,1606,elective
10063,2.0,2016-2017,1583,elective
10063,2.0,2016-2017,1533,elective
10063,2.0,2016-2017,1505,elective
10063,2.0,2016-2017,1364,elective
10063,2.0,2016-2017,1191,elective
10063,2.0,2016-2017,1109,elective
10063,2.0,2017-2018,1235,compulsory
10063,2.0,2017-2018,1906,compulsory-elective
10063,2.0,2017-2018,1640,compulsory-elective
10063,2.0,2017-2018,1344,compulsory-elective
10063,2.0,2017-2018,1166,compulsory-elective
10063,2.0,2017-2018,1843,elective
10063,2.0,2017-2018,1844,elective
10063,2.0,2017-2018,1692,elective
10063,2.0,2017-2018,1616,elective
10063,2.0,2017-2018,1599,elective
10063,2.0,2017-2018,1464,elective
10063,2.0,2017-2018,1392,elective
10063,2.0,2017-2018,1247,elective
10063,2.0,2017-2018,1036,elective
10063,2.0,2018-2019,1922,compulsory
10063,2.0,2018-2019,1060,compulsory
10063,2.0,2018-2019,1798,compulsory-elective
10063,2.0,2018-2019,1665,compulsory-elective
10063,2.0,2018-2019,1312,compulsory-elective
10063,2.0,2018-2019,1041,compulsory-elective
10063,2.0,2018-2019,1912,elective
10063,2.0,2018-2019,1838,elective
10063,2.0,2018-2019,1777,elective
10063,2.0,2018-2019,1669,elective
10063,2.0,2018-2019,1659,elective
10063,2.0,2018-2019,1626,elective
10063,2.0,2018-2019,1599,elective
10063,2.0,2018-2019,1482,elective
10063,2.0,2018-2019,1459,elective
10063,2.0,2018-2019,1458,elective
10063,2.0,2018-2019,1397,elective
10063,2.0,2018-2019,1365,elective
10063,2.0,2018-2019,1315,elective
10063,2.0,2018-2019,1244,elective
10063,2.0,2018-2019,1226,elective
10063,2.0,2018-2019,1205,elective
10063,2.0,2019-2020,1755,compulsory
10063,2.0,2019-2020,1343,compulsory-elective
10063,2.0,2019-2020,1155,compulsory-elective
10063,2.0,2019-2020,1976,elective
10063,2.0,2019-2020,1912,elective
10063,2.0,2019-2020,1842,elective
10063,2.0,2019-2020,1494,elective
10063,2.0,2019-2020,1435,elective
10063,2.0,2019-2020,1370,elective
10063,2.0,2019-2020,1230,elective
10063,2.0,2019-2020,1212,elective
10063,2.0,2019-2020,1156,elective
10063,2.0,2019-2020,1128,elective
10063,2.0,2019-2020,1114,elective
10063,2.0,2020-2021,1832,compulsory
10063,2.0,2020-2021,1066,compulsory
10063,2.0,2020-2021,1927,compulsory-elective
10063,2.0,2020-2021,1680,compulsory-elective
10063,2.0,2020-2021,1632,compulsory-elective
10063,2.0,2020-2021,1380,compulsory-elective
10063,2.0,2020-2021,1046,compulsory-elective
10063,2.0,2020-2021,1972,elective
10063,2.0,2020-2021,1953,elective
10063,2.0,2020-2021,1813,elective
10063,2.0,2020-2021,1792,elective
10063,2.0,2020-2021,1767,elective
10063,2.0,2020-2021,1607,elective
10063,2.0,2020-2021,1601,elective
10063,2.0,2020-2021,1551,elective
10063,2.0,2020-2021,1450,elective
10063,2.0,2020-2021,1351,elective
10063,2.0,2020-2021,1334,elective
10063,2.0,2020-2021,1299,elective
10063,2.0,2020-2021,1270,elective
10063,2.0,2020-2021,1260,elective
10063,2.0,2020-2021,1193,elective
10063,2.0,2021-2022,1970,compulsory
10063,2.0,2021-2022,1677,compulsory-elective
10063,2.0,2021-2022,1473,compulsory-elective
10063,2.0,2021-2022,1413,compulsory-elective
10063,2.0,2021-2022,1936,elective
10063,2.0,2021-2022,1865,elective
10063,2.0,2021-2022,1846,elective
10063,2.0,2021-2022,1693,elective
10063,2.0,2021-2022,1690,elective
10063,2.0,2021-2022,1560,elective
10063,2.0,2021-2022,1443,elective
10063,2.0,2021-2022,1399,elective
10063,2.0,2021-2022,1286,elective
10063,2.0,2021-2022,1202,elective
10063,2.0,2021-2022,1051,elective
10063,2.0,2022-2023,1150,compulsory
10063,2.0,2022-2023,1862,compulsory-elective
10063,2.0,2022-2023,1788,compulsory-elective
10063,2.0,2022-2023,1642,compulsory-elective
10063,2.0,2022-2023,1347,compulsory-elective
10063,2.0,2022-2023,1977,elective
10063,2.0,2022-2023,1848,elective
10063,2.0,2022-2023,1796,elective
10063,2.0,2022-2023,1727,elective
10063,2.0,2022-2023,1415,elective
10063,2.0,2022-2023,1253,elective
10063,2.0,2022-2023,1213,elective
10063,2.0,2022-2023,1135,elective
10063,2.0,2023-2024,1978,compulsory
10063,2.0,2023-2024,1724,compulsory
10063,2.0,2023-2024,1985,compulsory-elective
10063,2.0,2023-2024,1386,compulsory-elective
10063,2.0,2023-2024,1183,compulsory-elective
10063,2.0,2023-2024,1139,compulsory-elective
10063,2.0,2023-2024,1993,elective
10063,2.0,2023-2024,1837,elective
10063,2.0,2023-2024,1768,elective
10063,2.0,2023-2024,1718,elective
10063,2.0,2023-2024,1605,elective
10063,2.0,2023-2024,1537,elective
10063,2.0,2023-2024,1437,elective
10063,2.0,2023-2024,1420,elective
10063,2.0,2023-2024,1152,elective
10063,2.0,2023-2024,1102,elective
10063,2.0,2023-2024,1067,elective
10063,2.0,2024-2025,1458,compulsory
10063,2.0,2024-2025,1519,compulsory-elective
10063,2.0,2024-2025,1477,compulsory-elective
10063,2.0,2024-2025,1013,compulsory-elective
10063,2.0,2024-2025,1937,elective
10063,2.0,2024-2025,1911,elective
10063,2.0,2024-2025,1778,elective
10063,2.0,2024-2025,1672,elective
10063,2.0,2024-2025,1336,elective
10063,2.0,2024-2025,1318,elective
10063,2.0,2024-2025,1239,elective
10063,2.0,2024-2025,1202,elective
10063,2.0,2025-2026,1920,compulsory
10063,2.0,2025-2026,1380,compulsory
10063,2.0,2025-2026,1976,compulsory-elective
10063,2.0,2025-2026,1833,compulsory-elective
10063,2.0,2025-2026,1786,compulsory-elective
10063,2.0,2025-2026,1628,compulsory-elective
10063,2.0,2025-2026,1378,compulsory-elective
10063,2.0,2025-2026,1295,compulsory-elective
10063,2.0,2025-2026,1843,elective
10063,2.0,2025-2026,1542,elective
10063,2.0,2025-2026,1488,elective
10063,2.0,2025-2026,1458,elective
10063,2.0,2025-2026,1444,elective
10063,2.0,2025-2026,1414,elective
10063,2.0,2025-2026,1314,elective
10063,2.0,2025-2026,1143,elective
10063,2.0,2026-2027,1694,compulsory
10063,2.0,2026-2027,1652,compulsory
10063,2.0,2026-2027,1871,compulsory
10063,2.0,2026-2027,1683,compulsory
10063,2.0,2026-2027,1980,elective
10063,2.0,2026-2027,1892,elective
10063,2.0,2026-2027,1744,elective
10063,2.0,2026-2027,1570,elective
10063,2.0,2026-2027,1489,elective
10063,2.0,2026-2027,1417,elective
10063,2.0,2026-2027,1407,elective
10063,2.0,2026-2027,1371,elective
10063,2.0,2026-2027,1347,elective
10063,2.0,2026-2027,1286,elective
10063,2.0,2026-2027,1199,elective
10063,2.0,2026-2027,1144,elective
10063,2.0,2026-2027,1135,elective
10063,2.0,2026-2027,1091,elective
10063,2.0,2026-2027,1054,elective
10064,1.0,2010-2011,1552,compulsory
10064,1.0,2010-2011,1230,compulsory
10064,1.0,2010-2011,1692,compulsory-elective
10064,1.0,2010-2011,1473,compulsory-elective
10064,1.0,2010-2011,1270,compulsory-elective
10064,1.0,2010-2011,1961,elective
10064,1.0,2010-2011,1906,elective
10064,1.0,2010-2011,1680,elective
10064,1.0,2010-2011,1634,elective
10064,1.0,2010-2011,1435,elective
10064,1.0,2010-2011,1226,elective
10064,1.0,2010-2011,1215,elective
10064,1.0,2010-2011,1087,elective
10064,1.0,2010-2011,1063,elective
10064,1.0,2011-2012,1982,compulsory
10064,1.0,2011-2012,1105,compulsory
10064,1.0,2011-2012,1765,compulsory-elective
10064,1.0,2011-2012,1526,compulsory-elective
10064,1.0,2011-2012,1513,compulsory-elective
10064,1.0,2011-2012,1357,compulsory-elective
10064,1.0,2011-2012,1015,compulsory-elective
10064,1.0,2011-2012,1957,elective
10064,1.0,2011-2012,1836,elective
10064,1.0,2011-2012,1824,elective
10064,1.0,2011-2012,1743,elective
10064,1.0,2011-2012,1699,elective
10064,1.0,2011-2012,1420,elective
10064,1.0,2011-2012,1415,elective
10064,1.0,2011-2012,1256,elective
10064,1.0,2011-2012,1155,elective
10064,1.0,2011-2012,1129,elective
10064,1.0,2011-2012,1016,elective
10064,1.0,2011-2012,1012,elective
10064,1.0,2012-2013,1052,compulsory
10064,1.0,2012-2013,1014,compulsory
10064,1.0,2012-2013,1924,compulsory-elective
10064,1.0,2012-2013,1436,compulsory-elective
10064,1.0,2012-2013,1320,compulsory-elective
10064,1.0,2012-2013,1264,compulsory-elective
10064,1.0,2012-2013,1977,elective
10064,1.0,2012-2013,1947,elective
10064,1.0,2012-2013,1898,elective
10064,1.0,2012-2013,1883,elective
10064,1.0,2012-2013,1777,elective
10064,1.0,2012-2013,1686,elective
10064,1.0,2012-2013,1579,elective
10064,1.0,2012-2013,1567,elective
10064,1.0,2012-2013,1444,elective
10064,1.0,2012-2013,1441,elective
10064,1.0,2012-2013,1354,elective
10064,1.0,2012-2013,1225,elective
10064,1.0,2012-2013,1189,elective
10064,1.0,2012-2013,1153,elective
10064,1.0,2012-2013,1141,elective
10064,1.0,2012-2013,1070,elective
10064,1.0,2013-2014,1762,compulsory
10064,1.0,2013-2014,1845,compulsory-elective
10064,1.0,2013-2014,1636,compulsory-elective
10064,1.0,2013-2014,1529,compulsory-elective
10064,1.0,2013-2014,1497,compulsory-elective
10064,1.0,2013-2014,1399,compulsory-elective
10064,1.0,2013-2014,1181,compulsory-elective
10064,1.0,2013-2014,1938,elective
10064,1.0,2013-2014,1868,elective
10064,1.0,2013-2014,1848,elective
10064,1.0,2013-2014,1774,elective
10064,1.0,2013-2014,1649,elective
10064,1.0,2013-2014,1583,elective
10064,1.0,2013-2014,1555,elective
10064,1.0,2013-2014,1530,elective
10064,1.0,2013-2014,1064,elective
10064,1.0,2014-2015,1208,compulsory
10064,1.0,2014-2015,1863,compulsory-elective
10064,1.0,2014-2015,1663,compulsory-elective
10064,1.0,2014-2015,1525,compulsory-elective
10064,1.0,2014-2015,1493,compulsory-elective
10064,1.0,2014-2015,1429,compulsory-elective
10064,1.0,2014-2015,1036,compulsory-elective
10064,1.0,2014-2015,1968,elective
10064,1.0,2014-2015,1909,elective
10064,1.0,2014-2015,1874,elective
10064,1.0,2014-2015,1858,elective
10064,1.0,2014-2015,1800,elective
10064,1.0,2014-2015,1449,elective
10064,1.0,2014-2015,1404,elective
10064,1.0,2014-2015,1364,elective
10064,1.0,2014-2015,1191,elective
10064,1.0,2015-2016,1008,compulsory
10064,1.0,2015-2016,1929,compulsory-elective
10064,1.0,2015-2016,1760,compulsory-elective
10064,1.0,2015-2016,1483,compulsory-elective
10064,1.0,2015-2016,1418,compulsory-elective
10064,1.0,2015-2016,1310,compulsory-elective
10064,1.0,2015-2016,1161,compulsory-elective
10064,1.0,2015-2016,1997,elective
10064,1.0,2015-2016,1925,elective
10064,1.0,2015-2016,1759,elective
10064,1.0,2015-2016,1673,elective
10064,1.0,2015-2016,1598,elective
10064,1.0,2015-2016,1462,elective
10064,1.0,2015-2016,1417,elective
10064,1.0,2015-2016,1328,elective
10064,1.0,2015-2016,1278,elective
10064,1.0,2015-2016,1233,elective
10064,1.0,2015-2016,1182,elective
10064,1.0,2015-2016,1131,elective
10064,1.0,2015-2016,1045,elective
10064,1.0,2016-2017,1652,compulsory
10064,1.0,2016-2017,1448,compulsory-elective
10064,1.0,2016-2017,1243,compulsory-elective
10064,1.0,2016-2017,1199,compulsory-elective
10064,1.0,2016-2017,1114,compulsory-elective
10064,1.0,2016-2017,1888,elective
10064,1.0,2016-2017,1809,elective
10064,1.0,2016-2017,1727,elective
10064,1.0,2016-2017,1700,elective
10064,1.0,2016-2017,1560,elective
10064,1.0,2016-2017,1496,elective
10064,1.0,2016-2017,1476,elective
10064,1.0,2016-2017,1162,elective
10064,1.0,2016-2017,1155,elective
10064,1.0,2016-2017,1080,elective
10064,1.0,2017-2018,1249,compulsory
10064,1.0,2017-2018,1871,compulsory-elective
10064,1.0,2017-2018,1825,compulsory-elective
10064,1.0,2017-2018,1612,compulsory-elective
10064,1.0,2017-2018,1003,compulsory-elective
10064,1.0,2017-2018,1984,elective
10064,1.0,2017-2018,1940,elective
